task,k_shot,seed,repeat,feature_mode,src_tail_weight,hash_disjoint,group_disjoint,target_available_after_hash_class0,target_available_after_hash_class1,target_excluded_hash_overlap_class0,target_excluded_hash_overlap_class1,support_count,query_count,query_count_class0,query_count_class1,support_groups,query_groups,hash_drop_side,hash_drop_side_requested,source_initial_count,source_after_hash_count,target_source_hash_overlap_raw,method,acc,f1,auc,pd_at_pfa_0.05,pd_at_pfa_0.01,pd_tc,pfa_tc,threshold_tc
open+speedboat->uuv,20,2026,9,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,85,source,source,15948,11537,2695,CE-Proto,0.581,0.6020892687559354,0.6572,0.158,0.032,,,
open+speedboat->uuv,20,2026,9,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,85,source,source,15948,11537,2695,CE-LinearHead,0.849,0.8571428571428571,0.926848,0.632,0.278,,,
open+speedboat->uuv,20,2026,9,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,85,source,source,15948,11537,2695,CosMetricHead,0.847,0.8571428571428571,0.908004,0.46,0.19,,,
open+speedboat->uuv,20,2026,9,logmel,0.0,True,False,2000,902,0,0,40,1000,500,500,27,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.842,0.8438735177865613,0.930276,0.664,0.406,0.854,0.17,3.8120889663696294
open+speedboat->uuv,50,2026,0,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,43,83,source,source,15948,11537,2695,CE-Proto,0.583,0.603988603988604,0.669684,0.164,0.058,,,
open+speedboat->uuv,50,2026,0,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,43,83,source,source,15948,11537,2695,CE-LinearHead,0.813,0.8113017154389506,0.9025519999999999,0.58,0.348,,,
open+speedboat->uuv,50,2026,0,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,43,83,source,source,15948,11537,2695,CosMetricHead,0.811,0.8108108108108109,0.8909480000000001,0.514,0.206,,,
open+speedboat->uuv,50,2026,0,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,43,83,source,source,15948,11537,2695,RegMahaProxy-TC,0.846,0.8438133874239351,0.92394,0.664,0.424,0.832,0.14,0.2813098907470699
open+speedboat->uuv,50,2026,1,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,CE-Proto,0.588,0.6149532710280374,0.665404,0.148,0.084,,,
open+speedboat->uuv,50,2026,1,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,CE-LinearHead,0.829,0.8246153846153846,0.9087200000000001,0.59,0.33,,,
open+speedboat->uuv,50,2026,1,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,CosMetricHead,0.821,0.8263821532492726,0.88464,0.476,0.202,,,
open+speedboat->uuv,50,2026,1,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.815,0.8038176033934252,0.9026640000000001,0.66,0.462,0.758,0.128,-0.563180541992188
open+speedboat->uuv,50,2026,2,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,CE-Proto,0.705,0.7133138969873664,0.8142039999999999,0.334,0.196,,,
open+speedboat->uuv,50,2026,2,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,CE-LinearHead,0.856,0.854251012145749,0.9253800000000001,0.628,0.398,,,
open+speedboat->uuv,50,2026,2,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,CosMetricHead,0.827,0.8236493374108053,0.8841,0.38,0.194,,,
open+speedboat->uuv,50,2026,2,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.835,0.8286604361370716,0.917864,0.662,0.528,0.798,0.128,-0.17055282592773466
open+speedboat->uuv,50,2026,3,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,87,source,source,15948,11537,2695,CE-Proto,0.579,0.6009478672985782,0.6521520000000001,0.114,0.026,,,
open+speedboat->uuv,50,2026,3,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,87,source,source,15948,11537,2695,CE-LinearHead,0.836,0.842911877394636,0.9123159999999999,0.62,0.418,,,
open+speedboat->uuv,50,2026,3,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,87,source,source,15948,11537,2695,CosMetricHead,0.806,0.8166351606805293,0.883512,0.45,0.206,,,
open+speedboat->uuv,50,2026,3,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,48,87,source,source,15948,11537,2695,RegMahaProxy-TC,0.837,0.8286014721345951,0.919168,0.672,0.51,0.788,0.114,0.5364452362060528
open+speedboat->uuv,50,2026,4,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,43,86,source,source,15948,11537,2695,CE-Proto,0.586,0.6109022556390977,0.669824,0.162,0.078,,,
open+speedboat->uuv,50,2026,4,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,43,86,source,source,15948,11537,2695,CE-LinearHead,0.837,0.8348530901722391,0.92388,0.632,0.308,,,
open+speedboat->uuv,50,2026,4,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,43,86,source,source,15948,11537,2695,CosMetricHead,0.832,0.8299595141700404,0.907268,0.508,0.246,,,
open+speedboat->uuv,50,2026,4,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,43,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.846,0.8574074074074074,0.935176,0.708,0.488,0.926,0.234,-0.21952857971191414
open+speedboat->uuv,50,2026,5,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,46,83,source,source,15948,11537,2695,CE-Proto,0.598,0.615678776290631,0.656128,0.124,0.034,,,
open+speedboat->uuv,50,2026,5,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,46,83,source,source,15948,11537,2695,CE-LinearHead,0.776,0.7632135306553911,0.8729000000000001,0.492,0.224,,,
open+speedboat->uuv,50,2026,5,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,46,83,source,source,15948,11537,2695,CosMetricHead,0.779,0.7733333333333333,0.869032,0.458,0.262,,,
open+speedboat->uuv,50,2026,5,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,46,83,source,source,15948,11537,2695,RegMahaProxy-TC,0.805,0.7766323024054983,0.9078759999999999,0.658,0.358,0.678,0.068,-0.10912246704101572
open+speedboat->uuv,50,2026,6,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,51,87,source,source,15948,11537,2695,CE-Proto,0.574,0.5927342256214149,0.658678,0.164,0.044,,,
open+speedboat->uuv,50,2026,6,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,51,87,source,source,15948,11537,2695,CE-LinearHead,0.82,0.8140495867768595,0.911652,0.628,0.498,,,
open+speedboat->uuv,50,2026,6,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,51,87,source,source,15948,11537,2695,CosMetricHead,0.819,0.8184553660982948,0.88178,0.428,0.206,,,
open+speedboat->uuv,50,2026,6,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,51,87,source,source,15948,11537,2695,RegMahaProxy-TC,0.847,0.8465396188565697,0.927404,0.69,0.418,0.844,0.15,2.1035125732421873
open+speedboat->uuv,50,2026,7,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,83,source,source,15948,11537,2695,CE-Proto,0.577,0.5928777670837344,0.6443679999999999,0.148,0.006,,,
open+speedboat->uuv,50,2026,7,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,83,source,source,15948,11537,2695,CE-LinearHead,0.797,0.786540483701367,0.885416,0.538,0.186,,,
open+speedboat->uuv,50,2026,7,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,83,source,source,15948,11537,2695,CosMetricHead,0.78,0.7791164658634538,0.8654959999999999,0.424,0.17,,,
open+speedboat->uuv,50,2026,7,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,83,source,source,15948,11537,2695,RegMahaProxy-TC,0.822,0.8052516411378556,0.915176,0.652,0.398,0.736,0.092,0.7881237030029294
open+speedboat->uuv,50,2026,8,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,CE-Proto,0.615,0.6601941747572816,0.733492,0.296,0.134,,,
open+speedboat->uuv,50,2026,8,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,CE-LinearHead,0.833,0.826222684703434,0.916332,0.576,0.374,,,
open+speedboat->uuv,50,2026,8,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,CosMetricHead,0.831,0.8280773143438453,0.896108,0.51,0.29,,,
open+speedboat->uuv,50,2026,8,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,47,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.838,0.8333333333333334,0.922844,0.682,0.454,0.81,0.134,0.6978610992431624
open+speedboat->uuv,50,2026,9,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,83,source,source,15948,11537,2695,CE-Proto,0.584,0.6060606060606061,0.635884,0.08,0.026,,,
open+speedboat->uuv,50,2026,9,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,83,source,source,15948,11537,2695,CE-LinearHead,0.782,0.7907869481765835,0.876692,0.508,0.326,,,
open+speedboat->uuv,50,2026,9,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,83,source,source,15948,11537,2695,CosMetricHead,0.755,0.7641963426371511,0.8492359999999999,0.356,0.162,,,
open+speedboat->uuv,50,2026,9,logmel,0.0,True,False,2000,902,0,0,100,1000,500,500,45,83,source,source,15948,11537,2695,RegMahaProxy-TC,0.821,0.8322399250234301,0.9171680000000001,0.612,0.368,0.888,0.246,-1.366001129150391
open+speedboat->uuv,5,2027,0,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,8,84,source,source,15948,11537,2695,CE-Proto,0.573,0.6303030303030303,0.6505799999999999,0.19,0.076,,,
open+speedboat->uuv,5,2027,0,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,8,84,source,source,15948,11537,2695,CE-LinearHead,0.717,0.6690058479532164,0.769364,0.358,0.156,,,
open+speedboat->uuv,5,2027,0,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,8,84,source,source,15948,11537,2695,CosMetricHead,0.711,0.6875675675675675,0.746332,0.338,0.228,,,
open+speedboat->uuv,5,2027,0,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,8,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.629,0.6815450643776824,0.74396,0.362,0.108,0.794,0.536,-10.809320068359375
open+speedboat->uuv,5,2027,1,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,CE-Proto,0.455,0.2894393741851369,0.41376399999999997,0.018,0.002,,,
open+speedboat->uuv,5,2027,1,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,CE-LinearHead,0.593,0.5148986889153755,0.559908,0.236,0.004,,,
open+speedboat->uuv,5,2027,1,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,CosMetricHead,0.599,0.5276796230859835,0.638388,0.272,0.18,,,
open+speedboat->uuv,5,2027,1,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.557,0.6055209260908282,0.616692,0.23,0.032,0.68,0.566,-6.569525146484375
open+speedboat->uuv,5,2027,2,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,CE-Proto,0.474,0.349009900990099,0.467232,0.124,0.106,,,
open+speedboat->uuv,5,2027,2,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,CE-LinearHead,0.664,0.5990453460620525,0.736476,0.392,0.276,,,
open+speedboat->uuv,5,2027,2,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,CosMetricHead,0.67,0.6504237288135594,0.751164,0.224,0.07,,,
open+speedboat->uuv,5,2027,2,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.607,0.6974595842956121,0.709664,0.212,0.054,0.906,0.692,-8.61778564453125
open+speedboat->uuv,5,2027,3,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,85,source,source,15948,11537,2695,CE-Proto,0.553,0.6271893244370309,0.6008239999999999,0.172,0.076,,,
open+speedboat->uuv,5,2027,3,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,85,source,source,15948,11537,2695,CE-LinearHead,0.576,0.5938697318007663,0.630656,0.184,0.096,,,
open+speedboat->uuv,5,2027,3,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,85,source,source,15948,11537,2695,CosMetricHead,0.56,0.590316573556797,0.620796,0.188,0.098,,,
open+speedboat->uuv,5,2027,3,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.557,0.5932047750229569,0.615308,0.19,0.098,0.646,0.532,-8.779400634765626
open+speedboat->uuv,5,2027,4,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,8,83,source,source,15948,11537,2695,CE-Proto,0.499,0.3183673469387755,0.594116,0.04,0.01,,,
open+speedboat->uuv,5,2027,4,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,8,83,source,source,15948,11537,2695,CE-LinearHead,0.651,0.55198973042362,0.623684,0.274,0.04,,,
open+speedboat->uuv,5,2027,4,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,8,83,source,source,15948,11537,2695,CosMetricHead,0.626,0.5382716049382716,0.703696,0.36,0.286,,,
open+speedboat->uuv,5,2027,4,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,8,83,source,source,15948,11537,2695,RegMahaProxy-TC,0.607,0.601823708206687,0.620104,0.11,0.006,0.594,0.38,-7.9008026123046875
open+speedboat->uuv,5,2027,5,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,85,source,source,15948,11537,2695,CE-Proto,0.708,0.694560669456067,0.770472,0.422,0.32,,,
open+speedboat->uuv,5,2027,5,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,85,source,source,15948,11537,2695,CE-LinearHead,0.716,0.6666666666666666,0.7982319999999999,0.466,0.382,,,
open+speedboat->uuv,5,2027,5,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,85,source,source,15948,11537,2695,CosMetricHead,0.673,0.6346368715083799,0.75412,0.33,0.266,,,
open+speedboat->uuv,5,2027,5,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.658,0.7173553719008264,0.784164,0.37,0.246,0.868,0.552,-5.009574890136719
open+speedboat->uuv,5,2027,6,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,87,source,source,15948,11537,2695,CE-Proto,0.517,0.44673539518900346,0.513856,0.184,0.156,,,
open+speedboat->uuv,5,2027,6,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,87,source,source,15948,11537,2695,CE-LinearHead,0.684,0.6273584905660378,0.75743,0.394,0.298,,,
open+speedboat->uuv,5,2027,6,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,87,source,source,15948,11537,2695,CosMetricHead,0.636,0.571764705882353,0.7400680000000001,0.328,0.22,,,
open+speedboat->uuv,5,2027,6,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,87,source,source,15948,11537,2695,RegMahaProxy-TC,0.626,0.6898839137645107,0.760144,0.426,0.266,0.832,0.58,-7.7177001953125
open+speedboat->uuv,5,2027,7,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,82,source,source,15948,11537,2695,CE-Proto,0.564,0.6221837088388215,0.660284,0.258,0.186,,,
open+speedboat->uuv,5,2027,7,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,82,source,source,15948,11537,2695,CE-LinearHead,0.668,0.6826003824091779,0.728656,0.314,0.104,,,
open+speedboat->uuv,5,2027,7,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,82,source,source,15948,11537,2695,CosMetricHead,0.7,0.7201492537313433,0.778476,0.438,0.3,,,
open+speedboat->uuv,5,2027,7,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,82,source,source,15948,11537,2695,RegMahaProxy-TC,0.613,0.6978922716627635,0.7574559999999999,0.438,0.228,0.894,0.668,-12.009619140625
open+speedboat->uuv,5,2027,8,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,84,source,source,15948,11537,2695,CE-Proto,0.436,0.3171912832929782,0.428468,0.098,0.08,,,
open+speedboat->uuv,5,2027,8,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,84,source,source,15948,11537,2695,CE-LinearHead,0.592,0.5705263157894737,0.571856,0.004,0.0,,,
open+speedboat->uuv,5,2027,8,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,84,source,source,15948,11537,2695,CosMetricHead,0.547,0.5070729053318824,0.621008,0.256,0.134,,,
open+speedboat->uuv,5,2027,8,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,9,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.542,0.6652046783625731,0.6811179999999999,0.038,0.0,0.91,0.826,-16.2210693359375
open+speedboat->uuv,5,2027,9,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,CE-Proto,0.485,0.4803229061553986,0.508876,0.058,0.016,,,
open+speedboat->uuv,5,2027,9,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,CE-LinearHead,0.654,0.6614481409001957,0.6966,0.21,0.078,,,
open+speedboat->uuv,5,2027,9,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,CosMetricHead,0.649,0.6355140186915887,0.693508,0.128,0.032,,,
open+speedboat->uuv,5,2027,9,logmel,0.0,True,False,2000,902,0,0,10,1000,500,500,10,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.554,0.6661676646706587,0.703804,0.238,0.056,0.89,0.782,-7.5546630859375
open+speedboat->uuv,10,2027,0,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,85,source,source,15948,11537,2695,CE-Proto,0.535,0.5730027548209367,0.6022320000000001,0.176,0.084,,,
open+speedboat->uuv,10,2027,0,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,85,source,source,15948,11537,2695,CE-LinearHead,0.652,0.6233766233766234,0.7134199999999999,0.216,0.116,,,
open+speedboat->uuv,10,2027,0,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,85,source,source,15948,11537,2695,CosMetricHead,0.659,0.6579739217652959,0.7187600000000001,0.186,0.044,,,
open+speedboat->uuv,10,2027,0,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.677,0.7108325872873769,0.741608,0.27,0.116,0.794,0.44,-0.8974330902099611
open+speedboat->uuv,10,2027,1,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CE-Proto,0.55,0.6192893401015228,0.599992,0.16,0.086,,,
open+speedboat->uuv,10,2027,1,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CE-LinearHead,0.694,0.71875,0.7591880000000001,0.27,0.028,,,
open+speedboat->uuv,10,2027,1,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CosMetricHead,0.693,0.7211625794732062,0.757468,0.294,0.07,,,
open+speedboat->uuv,10,2027,1,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.662,0.717391304347826,0.7468800000000001,0.194,0.016,0.858,0.534,-2.802164459228517
open+speedboat->uuv,10,2027,2,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CE-Proto,0.546,0.6178451178451179,0.616724,0.198,0.08,,,
open+speedboat->uuv,10,2027,2,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CE-LinearHead,0.697,0.7026496565260059,0.770112,0.376,0.222,,,
open+speedboat->uuv,10,2027,2,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CosMetricHead,0.71,0.6985446985446986,0.795244,0.412,0.23,,,
open+speedboat->uuv,10,2027,2,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.632,0.7017828200972447,0.769792,0.294,0.042,0.866,0.602,-4.597617340087891
open+speedboat->uuv,10,2027,3,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,80,source,source,15948,11537,2695,CE-Proto,0.525,0.6122448979591837,0.5815199999999999,0.168,0.05,,,
open+speedboat->uuv,10,2027,3,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,80,source,source,15948,11537,2695,CE-LinearHead,0.651,0.6869955156950672,0.7546799999999999,0.384,0.114,,,
open+speedboat->uuv,10,2027,3,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,80,source,source,15948,11537,2695,CosMetricHead,0.666,0.7039007092198581,0.7684599999999999,0.39,0.274,,,
open+speedboat->uuv,10,2027,3,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,80,source,source,15948,11537,2695,RegMahaProxy-TC,0.635,0.7257700976709242,0.8042379999999999,0.32,0.166,0.966,0.696,-8.246595764160157
open+speedboat->uuv,10,2027,4,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,85,source,source,15948,11537,2695,CE-Proto,0.663,0.6768935762224353,0.743992,0.366,0.248,,,
open+speedboat->uuv,10,2027,4,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,85,source,source,15948,11537,2695,CE-LinearHead,0.74,0.7410358565737052,0.79212,0.43,0.11,,,
open+speedboat->uuv,10,2027,4,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,85,source,source,15948,11537,2695,CosMetricHead,0.775,0.7817652764306499,0.8388,0.514,0.252,,,
open+speedboat->uuv,10,2027,4,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,85,source,source,15948,11537,2695,RegMahaProxy-TC,0.683,0.7245873153779322,0.758702,0.298,0.116,0.834,0.468,-2.613512802124026
open+speedboat->uuv,10,2027,5,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,86,source,source,15948,11537,2695,CE-Proto,0.557,0.6069210292812778,0.64872,0.236,0.124,,,
open+speedboat->uuv,10,2027,5,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,86,source,source,15948,11537,2695,CE-LinearHead,0.696,0.5880758807588076,0.756108,0.454,0.366,,,
open+speedboat->uuv,10,2027,5,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,86,source,source,15948,11537,2695,CosMetricHead,0.702,0.6265664160401002,0.7540159999999999,0.444,0.27,,,
open+speedboat->uuv,10,2027,5,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.62,0.597457627118644,0.654388,0.358,0.284,0.564,0.324,-2.2310386657714845
open+speedboat->uuv,10,2027,6,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CE-Proto,0.488,0.4155251141552511,0.459476,0.17,0.11,,,
open+speedboat->uuv,10,2027,6,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CE-LinearHead,0.626,0.5536992840095465,0.663184,0.308,0.114,,,
open+speedboat->uuv,10,2027,6,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,CosMetricHead,0.605,0.5188794153471377,0.679376,0.33,0.234,,,
open+speedboat->uuv,10,2027,6,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,17,84,source,source,15948,11537,2695,RegMahaProxy-TC,0.633,0.7250936329588015,0.8190919999999999,0.32,0.07,0.968,0.702,-6.750424194335939
open+speedboat->uuv,10,2027,7,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,86,source,source,15948,11537,2695,CE-Proto,0.496,0.4694736842105263,0.532778,0.244,0.16,,,
open+speedboat->uuv,10,2027,7,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,86,source,source,15948,11537,2695,CE-LinearHead,0.664,0.6824196597353497,0.7626,0.444,0.308,,,
open+speedboat->uuv,10,2027,7,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,86,source,source,15948,11537,2695,CosMetricHead,0.627,0.632512315270936,0.7066600000000001,0.284,0.1,,,
open+speedboat->uuv,10,2027,7,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,15,86,source,source,15948,11537,2695,RegMahaProxy-TC,0.593,0.7094932191291934,0.822624,0.398,0.136,0.994,0.808,-6.645144653320313
open+speedboat->uuv,10,2027,8,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,84,source,source,15948,11537,2695,CE-Proto,0.546,0.6072664359861591,0.612608,0.16,0.044,,,
open+speedboat->uuv,10,2027,8,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,84,source,source,15948,11537,2695,CE-LinearHead,0.778,0.7682672233820459,0.840836,0.494,0.306,,,
open+speedboat->uuv,10,2027,8,logmel,0.0,True,False,2000,902,0,0,20,1000,500,500,16,84,source,source,15948,11537,2695,CosMetricHead,0.773,0.7741293532338308,0.834928,0.504,0.27,,,
